"s_year","s_month","e_day","s_hour","Day","DayNum","Day_or_Night","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","DayTime","Night","Precipitation","No_Precipitation","Temperature","EnergyConsumedWiper(Wh/km)","Precipitation_Qty","marketprice [Euro/MWh]","CityRouteTime(sec) - distance 10.8km","HighwayRouteTime(sec) - distance 16.5 km"
2018,11,21,14,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,"3 ",0,0,59.56,1800,1800
2018,11,21,15,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,"2 ",0,0,69.74,1920,1920
2018,11,21,16,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,"2 ",0,0,66.6,1860,1980
2018,11,21,17,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,"2 ",0,0,69.99,1860,1860
2018,11,21,18,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,1,0,"2 ",0,0,70.94,1860,1800
2018,11,21,19,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,1,0,"2 ",0,0,67.04,1800,1740
2018,11,21,20,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,1,0,"2 ",0,0,61.16,1680,1620
2018,11,21,21,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,"2 ",0,0,59.9,1620,1620
2018,11,21,22,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,"2 ",0,0,51.65,1620,1620
2018,11,21,23,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,1,0,"2 ",0,0,50.41,1620,1620
2018,11,22,0,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,1,0,"2 ",0,0,48.53,1800,1800
2018,11,22,1,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,1,0,"2 ",0,0,49.34,1500,1620
2018,11,22,2,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,1,0,"2 ",0,0,49.73,1500,1560
2018,11,22,3,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,48.81,1500,1560
2018,11,22,4,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,50.66,1560,1560
2018,11,22,5,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,53.63,1500,1620
2018,11,22,6,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,50.68,1560,1560
2018,11,22,7,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,66.98,1680,1620
2018,11,22,8,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"1 ",0,0,82.93,1860,1920
2018,11,22,9,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"1 ",0,0,82,1920,1740
2018,11,22,10,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"1 ",0,0,87.4,1860,1800
2018,11,22,11,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"1 ",0,0,84,1800,1800
2018,11,22,12,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"2 ",0,0,92.93,1560,1620
2018,11,22,13,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"2 ",0,0,90.87,1860,1800
2018,11,22,14,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"2 ",0,0,95.16,1800,1800
2018,11,22,15,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"1 ",0,0,95.53,1860,1920
2018,11,22,16,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"1 ",0,0,94.37,1980,1980
2018,11,22,17,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,103,1920,1860
2018,11,22,18,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,128,1920,1800
2018,11,22,19,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,109,1860,1740
2018,11,22,20,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,84.08,1740,1620
2018,11,22,21,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,80.1,1680,1620
2018,11,22,22,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,70.45,1620,1620
2018,11,22,23,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,60.69,1620,1620
2018,11,23,0,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,55.74,1560,1620
2018,11,23,1,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,59.63,1560,1560
2018,11,23,2,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,57.36,1560,1560
2018,11,23,3,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,55,1560,1560
2018,11,23,4,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,55.98,1500,1560
2018,11,23,5,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,52.89,1560,1560
2018,11,23,6,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,1,0,"1 ",0,0,59.53,1560,1560
2018,11,23,7,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,1,0,"1 ",0,0,73.01,1620,1680
2018,11,23,8,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,1,0,"1 ",0,0,95,1740,1860
2018,11,23,9,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,1,0,"1 ",0,0,106,1800,1800
2018,11,23,10,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,1,0,"1 ",0,0,98,1800,1800
2018,11,23,11,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,1,0,"2 ",0,0,97.17,1800,1740
2018,11,23,12,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,1,0,"2 ",0,0,98.93,1800,1800
2018,11,23,13,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,1,0,"2 ",0,0,98.28,1860,1980
2018,11,23,14,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,"1 ",0,0,94.9,1800,1980
2018,11,23,15,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,"1 ",0,0,93.6,1920,2100
2018,11,23,16,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,"1 ",0,0,94.43,1860,1860
2018,11,23,17,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,97.09,1800,1740
2018,11,23,18,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,109,1800,1740
2018,11,23,19,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,96.02,1860,1740
2018,11,23,20,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,86.11,1680,1620
2018,11,23,21,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,75.56,1680,1620
2018,11,23,22,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,63.48,1680,1620
2018,11,23,23,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,58.66,1620,1620
2018,11,24,0,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,"1 ",0,0,52.12,1620,1620
2018,11,24,1,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,"1 ",0,0,63.03,1560,1560
2018,11,24,2,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,"1 ",0,0,55.3,1500,1560
2018,11,24,3,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,"1 ",0,0,52.03,1560,1560
2018,11,24,4,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,"1 ",0,0,52.83,1500,1500
2018,11,24,5,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,"1 ",0,0,50.36,1500,1560
2018,11,24,6,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,"1 ",0,0,50.13,1500,1560
2018,11,24,7,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,"1 ",0,0,50.36,1560,1560
2018,11,24,8,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,"1 ",0,0,53.35,1560,1560
2018,11,24,9,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,"2 ",0,0,63.17,1560,1740
2018,11,24,10,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,"2 ",0,0,72.2,1620,1620
2018,11,24,11,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,"2 ",0,0,73.49,1680,1680
2018,11,24,12,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,"3 ",0,0,73.17,1740,1680
2018,11,24,13,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,"3 ",0,0,73.01,1800,1740
2018,11,24,14,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,"3 ",0,0,66.93,1800,1800
2018,11,24,15,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,"3 ",0,0,64.57,1800,1740
2018,11,24,16,"Saturday",7,"Day",0,0,0,0,0,0,1,1,0,0,1,"3 ",0,0,65.04,1800,1680
2018,11,24,17,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,1,0,"3 ",0,0,68.11,1740,1680
2018,11,24,18,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,1,0,"4 ",0,0,74.5,1800,1680
2018,11,24,19,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,"4 ",0,0,70.8,1740,1680
2018,11,24,20,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,1,0,"4 ",0,0,71.79,1680,1620
2018,11,24,21,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,1,0,"4 ",0,0,61.97,1680,1620
2018,11,24,22,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,0,1,"4 ",0,0,56.21,1680,1620
2018,11,24,23,"Saturday",7,"Night",0,0,0,0,0,0,1,0,1,1,0,"3 ",0,0,55.04,1620,1620
2018,11,25,0,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,1,0,"2 ",0,0,49.31,1620,1560
2018,11,25,1,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,"2 ",0,0,51.94,1500,1620
2018,11,25,2,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,"1 ",0,0,49.86,1500,1620
2018,11,25,3,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,1,0,"1 ",0,0,50.34,1560,1620
2018,11,25,4,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,"1 ",0,0,48.46,1500,1560
2018,11,25,5,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,"0 ",0,0,48.07,1500,1560
2018,11,25,6,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,"0 ",0,0,48.07,1500,1560
2018,11,25,7,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,"0 ",0,0,49.09,1500,1560
2018,11,25,8,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,"0 ",0,0,47.97,1560,1560
2018,11,25,9,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,"0 ",0,0,54.16,1560,1560
2018,11,25,10,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,"0 ",0,0,59.06,1620,1620
2018,11,25,11,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,"1 ",0,0,60.84,1680,1620
2018,11,25,12,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,"2 ",0,0,63.26,1680,1620
2018,11,25,13,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,"3 ",0,0,52.96,1740,1620
2018,11,25,14,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,"3 ",0,0,49.87,1740,1620
2018,11,25,15,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,"3 ",0,0,58.76,1740,1620
2018,11,25,16,"Sunday",1,"Day",1,0,0,0,0,0,0,1,0,0,1,"4 ",0,0,50.93,1740,1620
2018,11,25,17,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,"4 ",0,0,61.47,1740,1620
2018,11,25,18,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,"4 ",0,0,67.65,1740,1680
2018,11,25,19,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,1,0,"4 ",0,0,65.45,1740,1620
2018,11,25,20,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,1,0,"4 ",0,0,52.95,1680,1620
2018,11,25,21,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,"3 ",0,0,52.45,1620,1620
2018,11,25,22,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,"4 ",0,0,50.19,1620,1620
2018,11,25,23,"Sunday",1,"Night",1,0,0,0,0,0,0,0,1,0,1,"4 ",0,0,50.62,1560,1620
2018,11,26,0,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"4 ",0,0,47.88,1560,1620
2018,11,26,1,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"4 ",0,0,49.45,1500,1620
2018,11,26,2,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"3 ",0,0,47.91,1560,1560
2018,11,26,3,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"4 ",0,0,46.42,1500,1560
2018,11,26,4,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"4 ",0,0,45.07,1500,1560
2018,11,26,5,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"4 ",0,0,44.8,1500,1560
2018,11,26,6,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"4 ",0,0,48.8,1560,1560
2018,11,26,7,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"4 ",0,0,56.94,1620,1740
2018,11,26,8,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,"4 ",0,0,79.27,1800,2040
2018,11,26,9,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,"4 ",0,0,83.08,1800,1980
2018,11,26,10,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,"5 ",0,0,81.21,1920,1980
2018,11,26,11,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,"5 ",0,0,80.25,1800,1860
2018,11,26,12,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,"6 ",0,0,86.99,1800,1800
2018,11,26,13,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,"6 ",0,0,86.93,1800,1740
2018,11,26,14,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,"6 ",0,0,92.42,1800,1800
2018,11,26,15,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,"5 ",0,0,94.74,1860,1920
2018,11,26,16,"Monday",2,"Day",0,1,0,0,0,0,0,1,0,0,1,"5 ",0,0,95,1860,1920
2018,11,26,17,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"5 ",0,0,100,1860,1860
2018,11,26,18,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"5 ",0,0,105,1860,1800
2018,11,26,19,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"5 ",0,0,94.05,1800,1740
2018,11,26,20,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"5 ",0,0,85,1680,1620
2018,11,26,21,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"4 ",0,0,77.61,1620,1620
2018,11,26,22,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"4 ",0,0,70.96,1620,1620
2018,11,26,23,"Monday",2,"Night",0,1,0,0,0,0,0,0,1,0,1,"4 ",0,0,59.92,1560,1620
2018,11,27,0,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"3 ",0,0,56.19,1500,1560
2018,11,27,1,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"2 ",0,0,54.18,1500,1560
2018,11,27,2,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"1 ",0,0,52.55,1500,1620
2018,11,27,3,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"1 ",0,0,52.57,1560,1560
2018,11,27,4,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"1 ",0,0,51.01,1500,1560
2018,11,27,5,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"1 ",0,0,51.55,1560,1560
2018,11,27,6,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"1 ",0,0,54.97,1560,1560
2018,11,27,7,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"2 ",0,0,71.9,1680,1680
2018,11,27,8,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,"2 ",0,0,93.03,1920,1980
2018,11,27,9,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,"2 ",0,0,100,1980,1980
2018,11,27,10,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,"3 ",0,0,99,1920,1860
2018,11,27,11,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,"3 ",0,0,93.37,1800,1800
2018,11,27,12,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,"4 ",0,0,95,1860,1800
2018,11,27,13,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,"4 ",0,0,88.98,1860,1800
2018,11,27,14,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,"4 ",0,0,88.21,1800,1800
2018,11,27,15,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,"4 ",0,0,85.99,1860,2100
2018,11,27,16,"Tuesday",3,"Day",0,0,1,0,0,0,0,1,0,0,1,"4 ",0,0,86.94,1980,2160
2018,11,27,17,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"3 ",0,0,87.19,1920,1920
2018,11,27,18,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"3 ",0,0,98.27,1860,1800
2018,11,27,19,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"3 ",0,0,92.43,1860,1740
2018,11,27,20,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"3 ",0,0,82.76,1680,1680
2018,11,27,21,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"3 ",0,0,70.16,1620,1620
2018,11,27,22,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"2 ",0,0,57.55,1620,1620
2018,11,27,23,"Tuesday",3,"Night",0,0,1,0,0,0,0,0,1,0,1,"1 ",0,0,54.43,1620,1620
2018,11,28,0,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,"0 ",0,0,50.09,1500,1620
2018,11,28,1,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,-1,203,0,48.97,1500,1620
2018,11,28,2,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,-1,203,0,47.57,1500,1560
2018,11,28,3,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,-1,203,0,47.01,1500,1560
2018,11,28,4,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,-2,205,0,46.28,1560,1560
2018,11,28,5,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,-2,205,0,46.73,1560,1620
2018,11,28,6,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,-2,205,0,48.95,1560,1560
2018,11,28,7,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,-2,205,0,55.78,1620,1620
2018,11,28,8,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,-2,205,0,67.76,1740,1920
2018,11,28,9,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,-1,203,0,70,1800,1740
2018,11,28,10,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,"0 ",0,0,65.29,1800,1800
2018,11,28,11,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,"1 ",0,0,55.22,1800,1800
2018,11,28,12,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,"1 ",0,0,53.54,1500,1800
2018,11,28,13,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,"1 ",0,0,52.88,1800,1800
2018,11,28,14,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,"1 ",0,0,52.88,1800,1800
2018,11,28,15,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,"1 ",0,0,53.21,1920,1920
2018,11,28,16,"Wednesday",4,"Day",0,0,0,1,0,0,0,1,0,0,1,"1 ",0,0,57.25,1860,1980
2018,11,28,17,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,"1 ",0,0,60.73,1860,1860
2018,11,28,18,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,"1 ",0,0,62.25,1860,1800
2018,11,28,19,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,"1 ",0,0,51.63,1800,1740
2018,11,28,20,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,"1 ",0,0,50.42,1680,1620
2018,11,28,21,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,"1 ",0,0,47.79,1620,1620
2018,11,28,22,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,"1 ",0,0,46.21,1620,1620
2018,11,28,23,"Wednesday",4,"Night",0,0,0,1,0,0,0,0,1,0,1,"1 ",0,0,44.91,1620,1620
2018,11,29,0,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"2 ",0,0,38.47,1800,1800
2018,11,29,1,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"2 ",0,0,40.95,1500,1620
2018,11,29,2,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"2 ",0,0,36.84,1500,1560
2018,11,29,3,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,35.1,1500,1560
2018,11,29,4,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"0 ",0,0,37.57,1560,1560
2018,11,29,5,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"0 ",0,0,39.94,1500,1620
2018,11,29,6,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"0 ",0,0,43.69,1560,1560
2018,11,29,7,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,-1,203,0,52.51,1680,1620
2018,11,29,8,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,-1,203,0,59.71,1860,1920
2018,11,29,9,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"1 ",0,0,61.87,1920,1740
2018,11,29,10,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"2 ",0,0,53.75,1860,1800
2018,11,29,11,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"3 ",0,0,57.96,1800,1800
2018,11,29,12,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"3 ",0,0,56.55,1560,1620
2018,11,29,13,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"3 ",0,0,55.8,1860,1800
2018,11,29,14,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"3 ",0,0,56.56,1800,1800
2018,11,29,15,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"3 ",0,0,55.67,1860,1920
2018,11,29,16,"Thursday",5,"Day",0,0,0,0,1,0,0,1,0,0,1,"2 ",0,0,56.67,1980,1980
2018,11,29,17,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"2 ",0,0,57.09,1920,1860
2018,11,29,18,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,59.36,1920,1800
2018,11,29,19,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,58.7,1860,1740
2018,11,29,20,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"1 ",0,0,55.68,1740,1620
2018,11,29,21,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"0 ",0,0,47.88,1680,1620
2018,11,29,22,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"0 ",0,0,45.63,1620,1620
2018,11,29,23,"Thursday",5,"Night",0,0,0,0,1,0,0,0,1,0,1,"0 ",0,0,43.78,1620,1620
2018,11,30,0,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,-1,203,0,40.31,1560,1620
2018,11,30,1,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,-1,203,0,36.13,1560,1560
2018,11,30,2,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,-1,203,0,37.68,1560,1560
2018,11,30,3,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,-1,203,0,37.53,1560,1560
2018,11,30,4,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,-1,203,0,37.86,1500,1560
2018,11,30,5,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,-1,203,0,39.51,1560,1560
2018,11,30,6,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,-1,203,0,43.05,1560,1560
2018,11,30,7,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,-1,203,0,50.52,1620,1680
2018,11,30,8,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,"0 ",0,0,66.84,1740,1860
2018,11,30,9,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,"0 ",0,0,68.02,1800,1800
2018,11,30,10,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,"1 ",0,0,68.03,1800,1800
2018,11,30,11,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,"2 ",0,0,68.19,1800,1740
2018,11,30,12,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,"3 ",0,0,67.98,1800,1800
2018,11,30,13,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,"3 ",0,0,67.2,1860,1980
2018,11,30,14,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,"3 ",0,0,67.24,1800,1980
2018,11,30,15,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,"3 ",0,0,65.3,1920,2100
2018,11,30,16,"Friday",6,"Day",0,0,0,0,0,1,0,1,0,0,1,"3 ",0,0,64.95,1860,1860
2018,11,30,17,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"2 ",0,0,67.24,1800,1740
2018,11,30,18,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"2 ",0,0,72.34,1800,1740
2018,11,30,19,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,68.92,1860,1740
2018,11,30,20,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,63.5,1680,1620
2018,11,30,21,"Friday",6,"Night",0,0,0,0,0,1,0,0,1,0,1,"1 ",0,0,66.27,1680,1620
